step,tumor_cells,cytotoxic_t_cells,cd8_naive,cd4_naive,th1,th2,treg,dendritic,pdc,m1,m2,nk,mast,neutrophil,adipocyte,blood,sex_hormone,apoptosis_count,m1_kills,dc_kills,pdc_kills,ctc_kills,nkl_kills,neutrophil_kills,mean_glucose,total_glucose,min_glucose,max_glucose,glucose_presence_confirmed,glucose_coverage_percent,glucose_detection_confidence,glucose_gradient_mean_magnitude,glucose_gradient_max_magnitude,glucose_gradient_uniformity,glucose_hotspots_count,glucose_hotspots_coverage
0,11,4,4,4,2,2,4,4,2,2,4,8,2,2,0,552,0,0,0,0,0,0,0,0,1.0,97336.0,1.0,1.0,True,100.0,1.0,0.0,0.0,1.0,97336,100.0
1,11,4,4,4,2,2,4,4,2,5,1,8,2,2,0,552,1,0,0,0,0,0,0,0,1.0178509492890606,99073.54000000001,0.49,5.9399999999999995,True,100.0,1.0,0.020281400714507583,2.8001428534987283,0.8312957512085736,97294,99.95685049724665
2,11,4,4,4,2,2,4,4,2,4,2,8,2,2,0,552,2,0,0,0,0,0,0,0,1.0355233890852307,100793.70460000001,0.034600000000000075,10.73259,True,100.0,1.0,0.03836482549000636,5.087159529093815,0.7295224312417,97074,99.73082929234816
3,11,4,3,4,2,2,4,4,2,3,3,8,2,2,0,552,4,0,0,0,0,0,0,0,1.0530355458823049,102498.26789400002,0.0,15.33170925,True,99.99075367798143,0.9999075367798143,0.05480210866001612,7.011684061607079,0.6595761510090508,96459,99.09899728774553
4,11,3,3,3,2,2,5,4,2,3,3,8,2,2,0,552,5,0,0,0,0,0,0,0,1.07039145991817,104187.623142595,0.0,19.72441777383,True,99.98664420152873,0.9998664420152873,0.06993325528341149,8.672435525840584,0.6077362400906245,95246,97.8527985534643
5,11,3,3,3,2,2,5,4,2,3,3,8,2,2,0,552,6,0,0,0,0,0,0,0,1.0875785045018544,105860.54131419251,0.0,23.915715260158258,True,99.98664420152873,0.9998664420152873,0.08404262564484775,10.134445983101788,0.5673585761346351,93265,95.81758034026466
6,11,2,3,3,2,2,5,4,2,3,3,8,2,2,0,552,7,0,0,0,0,0,0,0,1.1046010742023298,107517.45015855797,0.0,27.918774926803334,True,99.97328840305745,0.9997328840305745,0.0972763021576479,11.441586048889723,0.5347982354780975,90345,92.81766252979371
7,11,2,4,3,2,2,5,4,2,3,3,8,2,2,0,552,7,0,0,0,0,0,0,0,1.1214543569768745,109157.88129070104,0.0,31.749462834228687,True,99.97328840305745,0.9997328840305745,0.10980238604148634,12.776596355110973,0.5078416843045878,86386,88.75030821073395
8,11,2,4,2,2,2,5,4,2,3,3,8,2,2,0,552,8,0,0,0,0,0,0,0,1.1381404422411798,110782.03808598747,0.0,35.42357632101625,True,99.97637051039698,0.9997637051039697,0.12168706179760935,13.801947277562082,0.48505270466907063,81365,83.59188789348238
9,10,2,4,2,2,2,5,4,2,3,3,8,2,2,0,552,10,0,0,1,0,0,0,0,1.1546649513144445,112390.46770114277,0.0,38.95562378837006,True,99.97637051039698,0.9997637051039697,0.13303404160872892,14.8617369318455,0.46545922312066157,75293,77.35370263828388
10,10,2,4,1,2,2,6,4,2,3,3,8,2,2,0,552,11,0,0,1,0,0,0,0,1.1710315350706968,113983.52549764134,0.0,42.358411983660474,True,99.97431577217063,0.9997431577217063,0.14390776110921552,15.844065839816155,0.44837683096557307,68306,70.17547464453028
11,10,2,5,1,2,2,6,4,2,4,2,8,2,2,0,552,13,0,0,1,0,0,0,0,1.1872318540993987,115560.39975061908,0.0,45.64302475425594,True,99.97328840305745,0.9997328840305745,0.15438445270851237,16.758900354893036,0.4333059224606429,60711,62.3726062299663
12,10,1,5,1,2,2,6,4,2,4,2,8,2,2,0,552,14,0,0,1,0,0,0,0,1.2032745632916049,117121.93289255165,0.0,48.81897152355655,True,99.97637051039698,0.9997637051039697,0.1644764666757242,17.6145823862736,0.41987678976780857,53212,54.668365250267115
13,10,1,5,1,2,2,6,4,2,5,1,8,2,2,0,552,15,0,0,1,0,0,0,0,1.219156728117504,118667.83928804536,0.0,51.89439340095108,True,99.97739787951015,0.9997739787951015,0.17423660968082497,18.41812557942828,0.4078050013176089,45929,47.186035999013725
14,10,1,7,1,2,2,6,4,2,6,1,8,2,2,0,552,15,0,0,1,0,0,0,0,1.2348694037846373,120197.24828678145,0.0,54.876273719741086,True,99.9794526177365,0.999794526177365,0.18374344666982487,19.175449006888524,0.39687586799607316,39000,40.06739541382428
15,10,1,7,1,2,3,6,4,2,4,2,8,2,2,0,552,16,0,0,1,0,0,0,0,1.2504242398474061,121711.29380978712,0.0,57.77063020125226,True,99.9794526177365,0.999794526177365,0.19297486240801448,19.891565634939525,0.3869178846279476,32667,33.56106682008712
16,10,1,7,1,2,3,6,4,2,4,2,7,2,0,0,552,18,0,0,1,0,0,0,0,1.265842309334377,123212.02702137092,0.0,60.582681020702246,True,99.9794526177365,0.999794526177365,0.20190545879521912,20.570736101374006,0.377793878616581,27108,27.849921919947402
17,10,1,7,1,2,3,6,4,2,3,3,7,2,0,0,552,19,0,0,1,0,0,0,0,1.2811068328093012,124697.81467832613,0.0,63.31698412385874,True,99.97637051039698,0.9997637051039697,0.2106332349774533,21.216595002292294,0.3693935099877614,22614,23.232925125339033
18,10,1,7,1,2,3,6,4,2,3,3,7,2,0,0,552,19,0,0,1,0,0,0,0,1.2962204296167927,126168.91173718014,0.0,65.97755215262909,True,99.97637051039698,0.9997637051039697,0.21930035287351624,21.832254969975136,0.36162995390889646,19138,19.661790087942794
19,10,1,7,1,2,3,6,4,2,4,2,7,2,0,0,552,20,0,0,1,0,0,0,0,1.3111815531620528,127625.16765858156,0.0,68.56794635182987,True,99.97842524862332,0.9997842524862333,0.22792605911032032,22.420392623487256,0.3544275694764518,16440,16.889948220596697
20,10,1,7,1,2,3,6,4,2,5,1,7,2,0,0,552,21,0,0,1,0,0,0,0,1.32599053345862,129066.61456472822,0.0,71.09135291366964,True,99.97739787951015,0.9997739787951015,0.23638170303360298,22.983319644417048,0.3477216941862419,14371,14.76432152543766
21,9,1,7,1,2,3,5,4,2,5,1,6,2,0,0,552,22,0,0,2,0,0,0,0,1.3406638247474914,130494.85404562182,0.0,73.55064490719903,True,99.9794526177365,0.999794526177365,0.2446368425903722,23.523041614597634,0.341459023147024,12793,13.14313306484754
22,9,1,7,1,2,3,5,4,1,5,1,6,2,0,0,552,23,0,0,2,0,0,0,0,1.3551919307110196,131908.9617676878,0.0,75.94843249898422,True,99.98150735596285,0.9998150735596285,0.25272967962485243,24.041306772646692,0.33559547758192815,11576,11.892824854113586
23,9,1,7,1,2,3,5,4,1,5,1,6,2,0,0,552,24,0,0,2,0,0,0,0,1.3695741986203378,133308.8741969092,0.0,78.28710372013674,True,99.98356209418921,0.9998356209418922,0.2606655824444379,24.5396464608171,0.33009189697994873,10804,11.0996958987425
24,9,1,7,1,2,3,5,4,1,6,0,6,2,0,0,552,25,0,0,2,0,0,0,0,1.3838150684057182,134695.023498339,0.0,80.56885762485756,True,99.97739787951015,0.9997739787951015,0.26846340391101897,25.019408719455885,0.324914763090584,10126,10.403139640009863
25,9,1,7,1,2,2,5,5,1,5,1,6,2,0,0,552,26,0,0,2,0,0,0,0,1.3979140799271332,136067.36488378744,0.0,82.79573133384598,True,99.9794526177365,0.999794526177365,0.2761199154017914,25.481786228347755,0.32003596158488845,9824,10.092874167831019
26,9,1,7,1,2,2,5,5,1,5,1,6,2,0,0,552,27,0,0,2,0,0,0,0,1.4118673447073935,137425.51986443886,0.0,84.9696221634275,True,99.98047998684967,0.9998047998684967,0.2836496829296106,25.92783958174017,0.31542974761824566,9745,10.011712007890194
27,9,1,7,1,2,2,5,5,1,4,2,6,2,0,0,552,28,0,0,2,0,0,0,0,1.4256846237607237,138770.4385383738,0.0,87.09230580253812,True,99.9753431412838,0.999753431412838,0.29104931460304584,26.35851670885724,0.3110731254821158,9734,10.000410947645271
28,9,1,7,1,2,2,5,5,1,4,2,6,2,0,0,552,28,0,0,2,0,0,0,0,1.4393693829774943,140102.45826149738,0.0,89.16545130704363,True,99.97431577217063,0.9997431577217063,0.29830969980927974,26.774669107671798,0.3069469428308155,9735,10.001438316758444
29,9,1,7,1,2,2,5,5,1,4,2,6,2,0,0,552,29,0,0,2,0,0,0,0,1.4529035948660773,141419.8243098845,0.0,91.19063352642314,True,99.98253472507602,0.9998253472507602,0.30548181031342575,27.177065441272163,0.30303366871289006,9735,10.001438316758444
30,9,1,7,1,2,2,5,5,1,4,2,6,2,0,0,552,31,0,0,2,0,0,0,0,1.466305443435793,142724.30664226634,0.0,93.16934345451307,True,99.98047998684967,0.9998047998684967,0.3125178107547217,27.566402948871318,0.2993166615385941,9735,10.001438316758444
31,9,1,7,1,2,2,5,6,1,4,2,6,2,0,0,552,32,0,0,2,0,0,0,0,1.4795776259317686,144016.16779769462,0.0,95.10299689772243,True,99.97637051039698,0.9997637051039697,0.3194379304920894,27.94331704364366,0.295782173380163,9734,10.000410947645271
32,9,1,7,1,2,3,5,6,1,2,4,6,2,0,0,552,34,0,0,2,0,0,0,0,1.4927133631424294,145294.7479148315,0.0,96.99294177587483,True,99.9753431412838,0.999753431412838,0.32625314704002734,28.308389404043098,0.29241740778648473,9734,10.000410947645271
33,9,1,7,1,2,3,5,6,1,2,3,6,2,0,0,552,36,0,0,2,0,0,0,0,1.5057218058534276,146560.93769454924,0.0,98.8404643085226,True,99.97842524862332,0.9997842524862333,0.33294978652090207,28.66215481149063,0.289210866169617,9734,10.000410947645271
34,8,1,7,1,2,3,5,6,1,3,2,6,2,0,0,552,37,0,0,3,0,0,0,0,1.5186015855836321,147814.6039343684,0.0,100.64679428993954,True,99.97739787951015,0.9997739787951015,0.3395473716286351,29.00510694319791,0.2861516327897478,9734,10.000410947645271
35,8,1,7,1,2,3,5,7,1,4,1,6,2,0,0,552,38,0,0,3,0,0,0,0,1.5313614522221413,149056.59831349435,0.0,102.41310961641398,True,99.97226103394428,0.9997226103394428,0.3460374462388805,29.33770329267097,0.28323034117586265,9734,10.000410947645271
36,8,1,7,1,2,3,5,7,1,4,1,6,2,0,0,552,40,0,0,3,0,0,0,0,1.5439892338041934,150285.73606156497,0.0,104.14054019785962,True,99.97431577217063,0.9997431577217063,0.35246191520120035,29.660369360680342,0.28043876439620574,9734,10.000410947645271
37,8,1,7,1,2,3,5,7,1,3,2,6,2,0,0,552,40,0,0,3,0,0,0,0,1.5564924821812438,151502.75224559355,0.0,105.83017136049078,True,99.97328840305745,0.9997328840305745,0.3587997929560689,29.973502235017374,0.2777684103978737,9734,10.000410947645271
38,8,1,7,1,2,3,5,7,1,4,1,6,2,0,0,552,41,0,0,3,0,0,0,0,1.5688666288762685,152707.20218830046,0.0,107.48304682707104,True,99.97739787951015,0.9997739787951015,0.36507268185580544,30.27747365722012,0.27521242607255825,9734,10.000410947645271
39,8,1,7,1,2,3,5,7,0,4,1,6,2,0,0,552,42,0,0,3,0,0,0,0,1.5811195547388317,153899.85298005893,0.0,109.10017134500985,True,99.97739787951015,0.9997739787951015,0.3712617731345337,30.57263265786132,0.2727636248240464,9734,10.000410947645271
40,8,1,7,1,2,4,4,7,0,4,1,6,2,0,0,552,44,0,0,3,0,0,0,0,1.5932564840441836,155081.21313092465,0.0,110.68251301953555,True,99.9753431412838,0.999753431412838,0.3773749816931935,30.859307828305496,0.2704158600365289,9734,10.000410947645271
41,8,1,7,1,2,4,4,7,0,4,1,6,2,0,0,552,46,0,0,3,0,0,0,0,1.6052745999910936,156251.00846473308,0.0,112.23100539866911,True,99.97226103394428,0.9997226103394428,0.38341641509761915,31.137809285538193,0.26816343875107024,9734,10.000410947645271
42,8,1,6,1,2,4,4,7,0,2,3,6,2,0,0,552,48,0,0,3,0,0,0,0,1.6171776713549284,157409.6058190033,0.0,113.7465493482516,True,99.9753431412838,0.999753431412838,0.3893626630271993,31.40843037732132,0.2660009429433225,9734,10.000410947645271
43,8,1,6,1,2,4,4,7,0,2,3,6,2,0,0,552,49,0,0,3,0,0,0,0,1.6289602007486212,158556.4701000678,0.0,115.23001474843083,True,99.9753431412838,0.999753431412838,0.395239006594435,31.671449167186495,0.26392336630217034,9734,10.000410947645271
44,8,1,6,1,2,4,4,7,0,3,2,6,2,0,0,552,51,0,0,3,0,0,0,0,1.6406247824982765,159691.85382925224,0.0,116.68224203746912,True,99.97431577217063,0.9997431577217063,0.40103838673449577,31.92712973235792,0.26192612815736954,9734,10.000410947645271
45,8,1,6,1,2,4,4,7,0,3,2,6,2,0,0,552,51,0,0,3,0,0,0,0,1.652167947293748,160815.41931778425,0.0,118.10404362423535,True,99.97739787951015,0.9997739787951015,0.4067714319082155,32.17572330236139,0.2600052559753366,9734,10.000410947645271
46,8,1,6,1,3,3,4,7,0,3,3,6,2,0,0,552,52,0,0,3,0,0,0,0,1.6635951859745552,161927.70102201932,0.0,119.49620518708721,True,99.97431577217063,0.9997431577217063,0.41242395346501626,32.417469261642836,0.2581564641089505,9734,10.000410947645271
47,8,1,6,1,3,3,4,7,0,4,2,6,2,0,0,552,54,0,0,3,0,0,0,0,1.6749062593320205,163028.67565834156,0.0,120.85948687387022,True,99.97328840305745,0.9997328840305745,0.417990994020171,32.65259603582377,0.25637610077182005,9734,10.000410947645271
48,8,1,6,1,3,3,4,7,0,5,1,6,2,0,0,552,55,0,0,3,0,0,0,0,1.6861051342787885,164118.72935016017,0.0,122.19462441532629,True,99.97328840305745,0.9997328840305745,0.4234690712314486,32.881321878139524,0.25466067093795186,9734,10.000410947645271
49,8,1,6,1,3,3,4,7,0,4,2,6,2,0,0,552,56,0,0,3,0,0,0,0,1.6971962885988683,165198.29794705944,0.0,123.50233016221482,True,99.97226103394428,0.9997226103394428,0.42885559125171285,33.1038555700319,0.25300694917632244,9734,10.000410947645271
50,8,1,6,1,3,4,4,7,0,4,2,5,2,0,0,552,57,0,0,3,0,0,0,0,1.7081802663196677,166267.43440249117,0.0,124.78329405481546,True,99.97431577217063,0.9997431577217063,0.43413630388882496,33.32039704771425,0.251411752100646,9734,10.000410947645271
51,8,1,6,1,4,4,4,8,0,4,2,5,2,0,0,552,58,0,0,3,0,0,0,0,1.7190585705767067,167326.28502565433,0.0,126.03818453213981,True,99.97226103394428,0.9997226103394428,0.43933950570536595,33.5311379647237,0.2498724350390469,9734,10.000410947645271
52,7,1,6,1,4,4,4,8,0,5,1,5,2,0,0,552,60,0,0,4,0,0,0,0,1.7298228569750806,168374.03760652646,0.0,127.26764938707299,True,99.97226103394428,0.9997226103394428,0.44448375042812405,33.73626219896145,0.24838641953150878,9734,10.000410947645271
53,7,1,6,1,4,4,4,8,0,5,1,5,2,0,0,552,60,0,0,4,0,0,0,0,1.7404892562047327,169412.26224194386,0.0,128.4723165727513,True,99.97328840305745,0.9997328840305745,0.44952102042708075,33.9359463114514,0.2469510194474581,9734,10.000410947645271
54,7,1,6,1,4,4,4,8,0,4,2,5,2,0,0,552,62,0,0,4,0,0,0,0,1.7510562190597694,170440.8081384017,0.0,129.65279496472567,True,99.97020629571793,0.9997020629571793,0.4544734765568517,34.13035996297739,0.24556389231714756,9734,10.000410947645271
